generator,psse_bus,psse_bus_name,bus,station,carrier,p_nom,in_service,lat,lon,cell_lat,cell_lon,cell
84590-CL,84590,RENEW_LO,84511,LOGE1,unknown,9.2,True,55.1478388,-6.6561595,55.1,-6.7,+055.10_-0006.70
85590-GR,85590,RENEW_MA,85510,,unknown,11.75,True,,,,,
85590-SE,85590,RENEW_MA,85510,,unknown,14.1,True,,,,,
85590-SX,85590,RENEW_MA,85510,,unknown,7.05,True,,,,,
85590-TI,85590,RENEW_MA,85510,,unknown,34.5,True,,,,,
85591-CH,85591,WIND_CHU,85510,,wind,18.4,True,,,,,
85592-CR,85592,WIND_CRI,85510,,wind,32.2,True,,,,,
85593-TH,85593,WIND_THO,85510,,wind,20.0,True,,,,,
86221-1,86221,SCOTLAND,86221,,unknown,500.0,False,,,,,
86332-BY,86332,PV_RENEW_NAR,86312,NARD1,solar,4.99,True,54.602727,-5.6775437,54.6,-5.7,+054.60_-0005.70
86590-CH,86590,RENEW_NE,86512,NEWY1,unknown,16.0,True,54.1790704,-6.3198565,54.2,-6.300000000000001,+054.20_-0006.30
87591-T1,87591,WIND_TAP,87510,OMAH1,wind,19.5,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87591-T2,87591,WIND_TAP,87510,OMAH1,wind,9.0,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87592-HH,87592,WIND_HUN,87510,OMAH1,wind,20.0,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87593-B1,87593,WIND_BES,87510,OMAH1,wind,5.0,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87593-B2,87593,WIND_BES,87510,OMAH1,wind,9.0,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87594-LE,87594,WIND_LEN,87510,OMAH1,wind,13.2,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87596-SC,87596,WIND_SCR,87510,OMAH1,wind,20.0,True,54.5779193,-7.2810517,54.6,-7.300000000000001,+054.60_-0007.30
87991-BR,87991,PV_BANN ROAD,87900,,solar,29.81,True,,,,,
87992-AV,87992,WIND_ALVN,87900,,wind,18.0,True,,,,,
87993-G1,87993,WIND_GLEN,87900,,wind,9.2,True,,,,,
87994-LM,87994,WIND_LM,87900,,wind,27.6,True,,,,,
87995-FR,87995,PV_FIN ROAD,87900,,solar,5.209,True,,,,,
87996-CE,87996,WIND_CORKEY,87900,,wind,21.5,True,,,,,
88539-BB,88539,ROSE_BIO,88512,ROSE1,unknown,9.98,False,54.5759299,-5.8678235,54.6,-5.9,+054.60_-0005.90
89202-S2,89202,WIND_SKR,89210,,wind,27.6,True,,,,,
89231-S1,89231,GLEN_ALT,89210,,unknown,27.6,True,,,,,
89231-SM,89231,GLEN_ALT,89210,,unknown,18.4,True,,,,,
89591-O1,89591,WIND_OWE,89510,STRABANE,wind,5.5,True,54.8524826,-7.4307015,54.900000000000006,-7.4,+054.90_-0007.40
89591-O2,89591,WIND_OWE,89510,STRABANE,wind,5.1,True,54.8524826,-7.4307015,54.900000000000006,-7.4,+054.90_-0007.40
89592-BM,89592,WIND_BIN,89510,STRABANE,wind,9.0,True,54.8524826,-7.4307015,54.900000000000006,-7.4,+054.90_-0007.40
89593-LH,89593,WIND_LHI,89510,STRABANE,wind,8.5,True,54.8524826,-7.4307015,54.900000000000006,-7.4,+054.90_-0007.40
90031-MV,90031,BS_TAND_BES,90011,TAND1,biomass,50.0,False,54.3700948,-6.425216,54.400000000000006,-6.4,+054.40_-0006.40
90231-CC,90231,WIND_CRE,90210,,wind,13.8,True,,,,,
90232-CD,90232,WIND_CDU,90210,,wind,12.5,True,,,,,
90233-GO,90233,WIND_GOR,90210,,wind,15.0,True,,,,,
90234-IN,90234,WIND_INI,90210,,wind,13.8,True,,,,,
90235-EM,90235,WIND_ESH,90210,,wind,7.05,True,,,,,
90236-CL,90236,WIND_CULL,90210,,wind,12.85,True,,,,,
90237-CR,90237,WIND_CRD,90210,,wind,15.0,True,,,,,
90330-DK,90330,BS_TAMN_BES,90310,TAMNAMOR,biomass,50.0,False,54.5119455,-6.6816791,54.5,-6.7,+054.50_-0006.70
90332-1,90332,HERON_BES,90331,HERON_BES,unknown,100.0,False,54.5119455,-6.6816791,54.5,-6.7,+054.50_-0006.70
90540-LH,90540,PV_LHIL,90511,WARN1,solar,9.0,True,54.450423,-6.3078693,54.5,-6.300000000000001,+054.50_-0006.30
